investigation,document,page,text
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,20,SAME-DOC-004 Rev D 14 4.5 Experiment Sequencing Requirements 4.5.1 Miscellaneous Sequencing Requirements [SAME-SW-REQ-4-5-1-1-1] Residence time of smoke in the aging chamber shall be controllable from 0 to 100 (or greater) minutes per aging period. [SAME-SW-REQ-4-5-1-1-2] The DACU shall command the diagnostic instruments to sample the smoke once the diagnostic duct is filled from the aging chamber. [SAME-SW-REQ-4-5-1-1-3] The DACU shall control the timing of diagnostic measurements such that a steady state signal is achieved on all instruments. [SAME-SW-REQ-4-5-1-1-4] The DACU shall allow the option of multiple smoke samples from the aging chamber with separate aging times. [SAME-SW-REQ-4-5-1-1-5] The DACU shall purge the diagnostic duct between multiple smoke samples from the aging chamber. [SAME-SW-REQ-4-5-1-1-6] The DACU shall control the system to allow the P-Trak to sample air from the MSG work volume. [SAME-SW-REQ-4-5-1-1-7] The DACU shall control the system to allow the DustTrak to sample air from the MSG work volume. 4.5.2 Test Matrix Modifiable Parameters [SAME-SW-REQ-4-5-2-1-1] DELETED. 4.5.3 Test Definition [SAME-SW-REQ-4-5-3-1-1] DELETED. [SAME-SW-REQ-4-5-3-1-2] There shall be predefined tests with parameters as determined by the Principal Investigator.
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,20,[SAME-SW-REQ-4-5-3-1-3] Additional tests shall be possible to define with parameters determined by uplink commands. [SAME-SW-REQ-4-5-3-1-4] It shall be possible to confirm all parameters for a specific test.
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,21,SAME-DOC-004 Rev D 15 5.0 SUBSYSTEM REQUIREMENTS 5.1 Sample Carousel 5.1.1 Sample Selection [SAME-SW-REQ-5-1-1-1-1] The DACU shall control a motor to rotate the sample carousel to a specified sample number. [SAME-SW-REQ-5-1-1-1-2] The DACU shall use four proximity sensors to confirm correct positioning of the correct sample carousel. 5.1.2 Sample Positioning [SAME-SW-REQ-5-1-2-1-1] The DACU shall mate the selected sample tube with the smoke generation duct and the sample contacts with heater wire coil contacts by controlling a linear actuator. [SAME-SW-REQ-5-1-2-1-2] The DACU shall confirm correct mating of a sample tube and sample contacts by monitoring the resistance between the two heater wire coil contacts. 5.2 Sample Heater (Heater Wire Coil) [SAME-SW-REQ-5-2-1-1-1] The DACU in combination with the heater microcontroller shall control the sample surface temperature and duration of the heating. [SAME-SW-REQ-5-2-1-1-2] The DACU in combination with the heater microcontroller shall achieve steady state temperature of the heater within 5 seconds. [SAME-SW-REQ-5-2-1-1-3] The DACU in combination with the heater microcontroller shall set the temperature of the heater wire coil to any temperature between 50 and 500 degrees Celcius. [SAME-SW-REQ-5-2-1-1-4] The DACU in combination with the heater microcontroller shall provide active temperature control of the heater.
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,21,[SAME-SW-REQ-5-2-1-1-5] The DACU in combination with the heater microcontroller shall control the heater temperature and duration so as not to ignite the sample. [SAME-SW-REQ-5-2-1-1-6] The DACU shall measure and store the sample temperature at least once per second. [SAME-SW-REQ-5-2-1-1-7] The DACU shall measure and store the gas plume temperature at least once per second. 5.3 Camera and Lighting 5.3.1 Lighting [SAME-SW-REQ-5-3-1-1-1] The DACU shall control power to any combination of the camera lights. [SAME-SW-REQ-5-3-1-1-2] DELETED.
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,22,"SAME-DOC-004 Rev D 16 5.3.2 Camera [SAME-SW-REQ-5-3-2-1-1] The DACU shall control the gain and gamma settings of the camera. 5.4 Aging Chamber [SAME-SW-REQ-5-4-1-1-1] The DACU shall control the aging chamber piston upward velocity to achieve 1 to 10 cm/s average flow velocity in the smoke generation duct. [SAME-SW-REQ-5-4-1-1-2] The DACU shall control the aging chamber piston upward movement by controlling a solenoid on the vacuum line, by sensing and controlling a mass flow controller on the vacuum line, and by sensing a pressure transducer monitoring the drive side pressure of the piston. [SAME-SW-REQ-5-4-1-1-3] The DACU shall control the aging chamber piston downward velocity in order to provide smoke at the rate required for the particular diagnostics in use. [SAME-SW-REQ-5-4-1-1-4] The DACU shall control the aging chamber piston downward movement by controlling a solenoid on the GN2 line, by sensing and controlling a mass flow controller on the GN2 line, and by sensing a pressure transducer monitoring the sample side pressure of the piston. [SAME-SW-REQ-5-4-1-1-5] The DACU shall control a mixing fan in the aging chamber to be on during a specified portion of the residence time."
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,22,5.5 Thermal Precipitator Module 5.5.1 Valve Control [SAME-SW-REQ-5-5-1-1-1] Using digital outputs the DACU shall control the valves of the thermal precipitator module so that at most only one valve is open at a time. 5.5.2 Heater Control [SAME-SW-REQ-5-5-2-1-1] Using a digital output the DACU shall control power to one thermal precipitator module heater at a time. 5.6 DustTrak 5.6.1 Control [SAME-SW-REQ-5-6-1-1-1] The DACU shall control the DustTrak via an RS-232 serial port. [SAME-SW-REQ-5-6-1-1-2] The DACU shall turn the DustTrak on and off by controlling the on/off keypad using custom electronics. [SAME-SW-REQ-5-6-1-1-3] The DACU shall control the DustTrak keypad using custom electronics. 5.6.2 Data Reception [SAME-SW-REQ-5-6-2-1-1] The DACU shall receive data from the DustTrak via an RS-232 serial port. [SAME-SW-REQ-5-6-2-1-2] The DACU shall sample DustTrak data at a minimum rate of 0.2 Hz.
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,23,SAME-DOC-004 Rev D 17 5.7 P-Trak 5.7.1 Control [SAME-SW-REQ-5-7-1-1-1] The DACU shall control the P-Trak via an RS-232 serial port. [SAME-SW-REQ-5-7-1-1-2] The DACU shall turn the P-Trak on and off by controlling its momentary on/off switch via custom electronics. [SAME-SW-REQ-5-7-1-1-3] The DACU shall control the P-Trak keypad using custom electronics. 5.7.2 Data Reception [SAME-SW-REQ-5-7-2-1-1] The DACU shall receive data from the P-Trak via an RS-232 serial port. [SAME-SW-REQ-5-7-2-1-2] The DACU shall sample P-Trak data at a minimum rate of 0.2 Hz. 5.8 Ionization Detector (Residential Smoke Detector) [SAME-SW-REQ-5-8-1-1-1] The DACU shall record measurements from the ionization detector at a minimum rate of 0.2 Hz. 5.9 ISS Detector The ISS detector is an Allied Signal/HoneywellTM engineering model. [SAME-SW-REQ-5-9-1-1-1] The DACU shall control the ISS detector. [SAME-SW-REQ-5-9-1-1-2] The DACU shall sample the output of the ISS detector at a sampling rate of 1 Hz or greater. 5.10 STS Detector The STS detector is a Brunswick DefenseTM engineering model. [SAME-SW-REQ-5-10-1-1-1] The DACU shall control the STS detector. [SAME-SW-REQ-5-10-1-1-2] The DACU shall sample the output of the STS detector at a sampling rate of 1 Hz or greater.
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,23,5.11 Dilution Air [SAME-SW-REQ-5-11-1-1-1] The DACU shall control the dilution of smoke using analog input(s) and output(s) and discrete output(s) to a voltage sensitive orifice and measurement instrumentation.
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,24,SAME-DOC-004 Rev D 18 5.12 Miscellaneous Diagnostic Measurements [SAME-SW-REQ-5-12-1-1-1] The DACU shall record the air flow speed in the smoke generation duct with a range of at least 0 to 15 cm/s using calibration coefficients as necessary. [SAME-SW-REQ-5-12-1-1-2] The DACU shall record the MFC settings and the pressure transducer data at the rate of at least 0.1 Hz to be used in the calculation of the air flow speed. [SAME-SW-REQ-5-12-1-1-3] The DACU shall record the air flow speed in the smoke generation duct. [SAME-SW-REQ-5-12-1-1-4] The DACU shall measure and store the ambient air pressure of the work volume at a rate of at least 0.1 Hz. [SAME-SW-REQ-5-12-1-1-5] The DACU shall measure and store the ambient air temperature of the work volume at a rate of at least 0.1 Hz.
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,25,"SAME-DOC-004 Rev D 19 6.0 OFF-NOMINAL AND CONTINGENCY REQUIREMENTS 6.1 Maintenance Mode Operation The software will contain provisions to allow experiment operations to continue in the event of the following: [SAME-SW-REQ-6-1-1-1-1] In the event of a loss of the ability to write to the data hard drive, the system shall continue to accept uplink commands and transmit status data to ensure safe operation. [SAME-SW-REQ-6-1-1-1-2] In the event of a loss of ethernet communication between the DACU and the MLC, operations shall continue. Data recorded on the flight avionics may be manually commanded for retransmission once communication is regained. 6.2 Caution and Warning Three discrete bits in the health and status packet are used to indicate to MSG the presence of a payload condition warranting a warning, caution, or advisory classification and reaction. See MSFC -RQMT-2888, MSG Investigation Interface Requirements Document, Section 3.11 for details of each level. The specific payload conditions that result in warning and caution levels are determined by the Payload Safety Review Panel (PSRP) during Phased Safety Reviews. Automatic safing will be performed if the warning or caution bit is set. The advisory bit can be used to reflect errors and off-nominal conditions seen only in the low rate telemetry data to the health and status data."
PSI-101,SAME_Software Requirement Document_004 Rev D.pdf,25,"If, due to limited communication coverage or communication error, the health and status data is received while the low rate telemetry is not, then these off-nominal conditions will still be noted and time-tagged. 6.2.1 Warning There are no conditions that constitute a “Class 2 -Warning” condition and a subsequent set of the Warning bit in the Health and Status packet payload ECW. 6.2.2 Caution There are no conditions that constitute a “Class 3 - Caution” condition and a subsequent set of the Caution bit in the Health and Status packet payload ECW. 6.2.3 Advisory There are no conditions that constitute a “Class 4 - Advisory” condition and a subsequent set of the Advisory bit in the Health and Status packet payload ECW. 6.3 Automatic Safing [SAME-SW-REQ-6-3-1-1-1] In the event of a GN2 regulated pressure reading of over 21 psig, the DACU shall automatically shut off the main GN2 valve. [SAME-SW-REQ-6-3-1-1-2] In the event of a vacuum pressure reading of over 19 psia, the DACU shall automatically shut off the main vacuum valve."
